,dates,end_of_week,end_of_month
4060,2019-07-23,False,False
4061,2019-07-24,False,False
4062,2019-07-25,False,False
4063,2019-07-26,True,False
4064,2019-07-29,False,False
4065,2019-07-30,False,False
4066,2019-07-31,False,True
4067,2019-08-01,False,False
4068,2019-08-02,True,False
4069,2019-08-05,False,False
4070,2019-08-06,False,False
4071,2019-08-07,False,False
4072,2019-08-08,False,False
4073,2019-08-09,True,False
4074,2019-08-12,False,False
4075,2019-08-13,False,False
4076,2019-08-14,False,False
4077,2019-08-15,False,False
4078,2019-08-16,True,False
4079,2019-08-19,False,False
4080,2019-08-20,False,False
4081,2019-08-21,False,False
4082,2019-08-22,False,False
4083,2019-08-23,True,False
4084,2019-08-26,False,False
4085,2019-08-27,False,False
4086,2019-08-28,False,False
4087,2019-08-29,False,False
4088,2019-08-30,True,True
4089,2019-09-03,False,False
4090,2019-09-04,False,False
4091,2019-09-05,False,False
4092,2019-09-06,True,False
4093,2019-09-09,False,False
4094,2019-09-10,False,False
4095,2019-09-11,False,False
4096,2019-09-12,False,False
4097,2019-09-13,True,False
4098,2019-09-16,False,False
4099,2019-09-17,False,False
4100,2019-09-18,False,False
4101,2019-09-19,False,False
4102,2019-09-20,True,False
4103,2019-09-23,False,False
4104,2019-09-24,False,False
4105,2019-09-25,False,False
4106,2019-09-26,False,False
4107,2019-09-27,True,False
4108,2019-09-30,False,True
4109,2019-10-01,False,False
4110,2019-10-02,False,False
4111,2019-10-03,False,False
4112,2019-10-04,True,False
4113,2019-10-07,False,False
4114,2019-10-08,False,False
4115,2019-10-09,False,False
4116,2019-10-10,False,False
4117,2019-10-11,True,False
4118,2019-10-14,False,False
4119,2019-10-15,False,False
4120,2019-10-16,False,False
4121,2019-10-17,False,False
4122,2019-10-18,True,False
4123,2019-10-21,False,False
4124,2019-10-22,False,False
4125,2019-10-23,False,False
4126,2019-10-24,False,False
4127,2019-10-25,True,False
4128,2019-10-28,False,False
4129,2019-10-29,False,False
4130,2019-10-30,False,False
4131,2019-10-31,False,True
4132,2019-11-01,True,False
4133,2019-11-04,False,False
4134,2019-11-05,False,False
4135,2019-11-06,False,False
4136,2019-11-07,False,False
4137,2019-11-08,True,False
4138,2019-11-11,False,False
4139,2019-11-12,False,False
4140,2019-11-13,False,False
4141,2019-11-14,False,False
4142,2019-11-15,True,False
4143,2019-11-18,False,False
4144,2019-11-19,False,False
4145,2019-11-20,False,False
4146,2019-11-21,False,False
4147,2019-11-22,True,False
4148,2019-11-25,False,False
4149,2019-11-26,False,False
4150,2019-11-27,False,False
4151,2019-11-29,True,True
4152,2019-12-02,False,False
4153,2019-12-03,False,False
4154,2019-12-04,False,False
4155,2019-12-05,False,False
4156,2019-12-06,True,False
4157,2019-12-09,False,False
4158,2019-12-10,False,False
4159,2019-12-11,False,False
4160,2019-12-12,False,False
4161,2019-12-13,True,False
4162,2019-12-16,False,False
4163,2019-12-17,False,False
4164,2019-12-18,False,False
4165,2019-12-19,False,False
4166,2019-12-20,True,False
4167,2019-12-23,False,False
4168,2019-12-24,False,False
4169,2019-12-26,False,False
4170,2019-12-27,True,False
4171,2019-12-30,False,False
4172,2019-12-31,False,True
4173,2020-01-02,False,False
4174,2020-01-03,True,False
4175,2020-01-06,False,False
4176,2020-01-07,False,False
4177,2020-01-08,False,False
4178,2020-01-09,False,False
4179,2020-01-10,True,False
4180,2020-01-13,False,False
4181,2020-01-14,False,False
4182,2020-01-15,False,False
4183,2020-01-16,False,False
4184,2020-01-17,True,False
4185,2020-01-21,False,False
4186,2020-01-22,False,False
4187,2020-01-23,False,False
4188,2020-01-24,True,False
4189,2020-01-27,False,False
4190,2020-01-28,False,False
4191,2020-01-29,False,False
4192,2020-01-30,False,False
4193,2020-01-31,True,True
4194,2020-02-03,False,False
4195,2020-02-04,False,False
4196,2020-02-05,False,False
4197,2020-02-06,False,False
4198,2020-02-07,True,False
4199,2020-02-10,False,False
4200,2020-02-11,False,False
4201,2020-02-12,False,False
4202,2020-02-13,False,False
4203,2020-02-14,True,False
4204,2020-02-18,False,False
4205,2020-02-19,False,False
4206,2020-02-20,False,False
4207,2020-02-21,True,False
4208,2020-02-24,False,False
4209,2020-02-25,False,False
4210,2020-02-26,False,False
4211,2020-02-27,False,False
4212,2020-02-28,True,True
4213,2020-03-02,False,False
4214,2020-03-03,False,False
4215,2020-03-04,False,False
4216,2020-03-05,False,False
4217,2020-03-06,True,False
4218,2020-03-09,False,False
4219,2020-03-10,False,False
4220,2020-03-11,False,False
4221,2020-03-12,False,False
4222,2020-03-13,True,False
4223,2020-03-16,False,False
4224,2020-03-17,False,False
4225,2020-03-18,False,False
4226,2020-03-19,False,False
4227,2020-03-20,True,False
4228,2020-03-23,False,False
4229,2020-03-24,False,False
4230,2020-03-25,False,False
4231,2020-03-26,False,False
4232,2020-03-27,True,False
4233,2020-03-30,False,False
4234,2020-03-31,False,True
4235,2020-04-01,False,False
4236,2020-04-02,False,False
4237,2020-04-03,True,False
4238,2020-04-06,False,False
4239,2020-04-07,False,False
4240,2020-04-08,False,False
4241,2020-04-09,False,False
4242,2020-04-13,False,False
4243,2020-04-14,False,False
4244,2020-04-15,False,False
4245,2020-04-16,False,False
4246,2020-04-17,True,False
4247,2020-04-20,False,False
4248,2020-04-21,False,False
4249,2020-04-22,False,False
4250,2020-04-23,False,False
4251,2020-04-24,True,False
4252,2020-04-27,False,False
4253,2020-04-28,False,False
4254,2020-04-29,False,False
4255,2020-04-30,False,True
4256,2020-05-01,True,False
4257,2020-05-04,False,False
4258,2020-05-05,False,False
4259,2020-05-06,False,False
4260,2020-05-07,False,False
4261,2020-05-08,True,False
4262,2020-05-11,False,False
4263,2020-05-12,False,False
4264,2020-05-13,False,False
4265,2020-05-14,False,False
4266,2020-05-15,True,False
4267,2020-05-18,False,False
4268,2020-05-19,False,False
4269,2020-05-20,False,False
4270,2020-05-21,False,False
4271,2020-05-22,True,False
4272,2020-05-26,False,False
4273,2020-05-27,False,False
4274,2020-05-28,False,False
4275,2020-05-29,True,True
4276,2020-06-01,False,False
4277,2020-06-02,False,False
4278,2020-06-03,False,False
4279,2020-06-04,False,False
4280,2020-06-05,True,False
4281,2020-06-08,False,False
4282,2020-06-09,False,False
4283,2020-06-10,False,False
4284,2020-06-11,False,False
4285,2020-06-12,True,False
4286,2020-06-15,False,False
4287,2020-06-16,False,False
4288,2020-06-17,False,False
4289,2020-06-18,False,False
4290,2020-06-19,True,False
4291,2020-06-22,False,False
4292,2020-06-23,False,False
4293,2020-06-24,False,False
4294,2020-06-25,False,False
4295,2020-06-26,True,False
4296,2020-06-29,False,False
4297,2020-06-30,False,True
4298,2020-07-01,False,False
4299,2020-07-02,False,False
4300,2020-07-06,False,False
4301,2020-07-07,False,False
4302,2020-07-08,False,False
4303,2020-07-09,False,False
4304,2020-07-10,True,False
4305,2020-07-13,False,False
4306,2020-07-14,False,False
4307,2020-07-15,False,False
4308,2020-07-16,False,False
4309,2020-07-17,True,False
4310,2020-07-20,False,False
4311,2020-07-21,False,False
4312,2020-07-22,False,False
4313,2020-07-23,False,False
4314,2020-07-24,True,False
4315,2020-07-27,False,False
4316,2020-07-28,False,False
4317,2020-07-29,False,False
4318,2020-07-30,False,False
4319,2020-07-31,True,True
4320,2020-08-03,False,False
4321,2020-08-04,False,False
4322,2020-08-05,False,False
4323,2020-08-06,False,False
4324,2020-08-07,True,False
4325,2020-08-10,False,False
4326,2020-08-11,False,False
4327,2020-08-12,False,False
4328,2020-08-13,False,False
4329,2020-08-14,True,False
4330,2020-08-17,False,False
4331,2020-08-18,False,False
4332,2020-08-19,False,False
4333,2020-08-20,False,False
4334,2020-08-21,True,False
4335,2020-08-24,False,False
4336,2020-08-25,False,False
4337,2020-08-26,False,False
4338,2020-08-27,False,False
4339,2020-08-28,True,False
4340,2020-08-31,False,True
4341,2020-09-01,False,False
4342,2020-09-02,False,False
4343,2020-09-03,False,False
4344,2020-09-04,True,False
4345,2020-09-08,False,False
4346,2020-09-09,False,False
4347,2020-09-10,False,False
4348,2020-09-11,True,False
4349,2020-09-14,False,False
4350,2020-09-15,False,False
4351,2020-09-16,False,False
4352,2020-09-17,False,False
4353,2020-09-18,True,False
4354,2020-09-21,False,False
4355,2020-09-22,False,False
4356,2020-09-23,False,False
4357,2020-09-24,False,False
4358,2020-09-25,True,False
4359,2020-09-28,False,False
4360,2020-09-29,False,False
4361,2020-09-30,False,True
4362,2020-10-01,False,False
4363,2020-10-02,True,False
4364,2020-10-05,False,False
4365,2020-10-06,False,False
4366,2020-10-07,False,False
4367,2020-10-08,False,False
4368,2020-10-09,True,False
4369,2020-10-12,False,False
4370,2020-10-13,False,False
4371,2020-10-14,False,False
4372,2020-10-15,False,False
4373,2020-10-16,True,False
4374,2020-10-19,False,False
4375,2020-10-20,False,False
4376,2020-10-21,False,False
4377,2020-10-22,False,False
4378,2020-10-23,True,False
4379,2020-10-26,False,False
4380,2020-10-27,False,False
4381,2020-10-28,False,False
4382,2020-10-29,False,False
4383,2020-10-30,True,True
4384,2020-11-02,False,False
4385,2020-11-03,False,False
4386,2020-11-04,False,False
4387,2020-11-05,False,False
4388,2020-11-06,True,False
4389,2020-11-09,False,False
4390,2020-11-10,False,False
4391,2020-11-11,False,False
4392,2020-11-12,False,False
4393,2020-11-13,True,False
4394,2020-11-16,False,False
4395,2020-11-17,False,False
4396,2020-11-18,False,False
4397,2020-11-19,False,False
4398,2020-11-20,True,False
4399,2020-11-23,False,False
4400,2020-11-24,False,False
4401,2020-11-25,False,False
4402,2020-11-27,True,False
4403,2020-11-30,False,True
4404,2020-12-01,False,False
4405,2020-12-02,False,False
4406,2020-12-03,False,False
4407,2020-12-04,True,False
4408,2020-12-07,False,False
4409,2020-12-08,False,False
4410,2020-12-09,False,False
4411,2020-12-10,False,False
4412,2020-12-11,True,False
4413,2020-12-14,False,False
4414,2020-12-15,False,False
4415,2020-12-16,False,False
4416,2020-12-17,False,False
4417,2020-12-18,True,False
4418,2020-12-21,False,False
4419,2020-12-22,False,False
4420,2020-12-23,False,False
4421,2020-12-24,False,False
4422,2020-12-28,False,False
4423,2020-12-29,False,False
4424,2020-12-30,False,False
4425,2020-12-31,False,True
4426,2021-01-04,False,False
4427,2021-01-05,False,False
4428,2021-01-06,False,False
4429,2021-01-07,False,False
4430,2021-01-08,True,False
4431,2021-01-11,False,False
4432,2021-01-12,False,False
4433,2021-01-13,False,False
4434,2021-01-14,False,False
4435,2021-01-15,True,False
4436,2021-01-19,False,False
4437,2021-01-20,False,False
4438,2021-01-21,False,False
4439,2021-01-22,True,False
4440,2021-01-25,False,False
4441,2021-01-26,False,False
4442,2021-01-27,False,False
4443,2021-01-28,False,False
4444,2021-01-29,True,True
4445,2021-02-01,False,False
4446,2021-02-02,False,False
4447,2021-02-03,False,False
4448,2021-02-04,False,False
4449,2021-02-05,True,False
4450,2021-02-08,False,False
4451,2021-02-09,False,False
4452,2021-02-10,False,False
4453,2021-02-11,False,False
4454,2021-02-12,True,False
4455,2021-02-16,False,False
4456,2021-02-17,False,False
4457,2021-02-18,False,False
4458,2021-02-19,True,False
4459,2021-02-22,False,False
4460,2021-02-23,False,False
4461,2021-02-24,False,False
4462,2021-02-25,False,False
4463,2021-02-26,True,True
4464,2021-03-01,False,False
4465,2021-03-02,False,False
4466,2021-03-03,False,False
4467,2021-03-04,False,False
4468,2021-03-05,True,False
4469,2021-03-08,False,False
4470,2021-03-09,False,False
4471,2021-03-10,False,False
4472,2021-03-11,False,False
4473,2021-03-12,True,False
4474,2021-03-15,False,False
4475,2021-03-16,False,False
4476,2021-03-17,False,False
4477,2021-03-18,False,False
4478,2021-03-19,True,False
4479,2021-03-22,False,False
4480,2021-03-23,False,False
4481,2021-03-24,False,False
4482,2021-03-25,False,False
4483,2021-03-26,True,False
4484,2021-03-29,False,False
4485,2021-03-30,False,False
4486,2021-03-31,False,True
4487,2021-04-01,False,False
4488,2021-04-05,False,False
4489,2021-04-06,False,False
4490,2021-04-07,False,False
4491,2021-04-08,False,False
4492,2021-04-09,True,False
4493,2021-04-12,False,False
4494,2021-04-13,False,False
4495,2021-04-14,False,False
4496,2021-04-15,False,False
4497,2021-04-16,True,False
4498,2021-04-19,False,False
4499,2021-04-20,False,False
4500,2021-04-21,False,False
4501,2021-04-22,False,False
4502,2021-04-23,True,False
4503,2021-04-26,False,False
4504,2021-04-27,False,False
4505,2021-04-28,False,False
4506,2021-04-29,False,False
4507,2021-04-30,True,True
4508,2021-05-03,False,False
4509,2021-05-04,False,False
4510,2021-05-05,False,False
4511,2021-05-06,False,False
4512,2021-05-07,True,False
4513,2021-05-10,False,False
4514,2021-05-11,False,False
4515,2021-05-12,False,False
4516,2021-05-13,False,False
4517,2021-05-14,True,False
4518,2021-05-17,False,False
4519,2021-05-18,False,False
4520,2021-05-19,False,False
4521,2021-05-20,False,False
4522,2021-05-21,True,False
4523,2021-05-24,False,False
4524,2021-05-25,False,False
4525,2021-05-26,False,False
4526,2021-05-27,False,False
4527,2021-05-28,True,True
4528,2021-06-01,False,False
4529,2021-06-02,False,False
4530,2021-06-03,False,False
4531,2021-06-04,True,False
4532,2021-06-07,False,False
4533,2021-06-08,False,False
4534,2021-06-09,False,False
4535,2021-06-10,False,False
4536,2021-06-11,True,False
4537,2021-06-14,False,False
4538,2021-06-15,False,False
4539,2021-06-16,False,False
4540,2021-06-17,False,False
4541,2021-06-18,True,False
4542,2021-06-21,False,False
4543,2021-06-22,False,False
4544,2021-06-23,False,False
4545,2021-06-24,False,False
4546,2021-06-25,True,False
4547,2021-06-28,False,False
4548,2021-06-29,False,False
4549,2021-06-30,False,True
4550,2021-07-01,False,False
4551,2021-07-02,True,False
4552,2021-07-06,False,False
4553,2021-07-07,False,False
4554,2021-07-08,False,False
4555,2021-07-09,True,False
4556,2021-07-12,False,False
4557,2021-07-13,False,False
4558,2021-07-14,False,False
4559,2021-07-15,False,False
4560,2021-07-16,True,False
4561,2021-07-19,False,False
4562,2021-07-20,False,False
4563,2021-07-21,False,False
4564,2021-07-22,False,False
4565,2021-07-23,True,False
4566,2021-07-26,False,False
4567,2021-07-27,False,False
4568,2021-07-28,False,False
4569,2021-07-29,False,False
4570,2021-07-30,True,True
4571,2021-08-02,False,False
4572,2021-08-03,False,False
4573,2021-08-04,False,False
4574,2021-08-05,False,False
4575,2021-08-06,True,False
4576,2021-08-09,False,False
4577,2021-08-10,False,False
4578,2021-08-11,False,False
4579,2021-08-12,False,False
4580,2021-08-13,True,False
4581,2021-08-16,False,False
4582,2021-08-17,False,False
4583,2021-08-18,False,False
4584,2021-08-19,False,False
4585,2021-08-20,True,False
4586,2021-08-23,False,False
4587,2021-08-24,False,False
4588,2021-08-25,False,False
4589,2021-08-26,False,False
4590,2021-08-27,True,False
4591,2021-08-30,False,False
4592,2021-08-31,False,True
4593,2021-09-01,False,False
4594,2021-09-02,False,False
4595,2021-09-03,True,False
4596,2021-09-07,False,False
4597,2021-09-08,False,False
4598,2021-09-09,False,False
4599,2021-09-10,True,False
4600,2021-09-13,False,False
4601,2021-09-14,False,False
4602,2021-09-15,False,False
4603,2021-09-16,False,False
4604,2021-09-17,True,False
4605,2021-09-20,False,False
4606,2021-09-21,False,False
4607,2021-09-22,False,False
4608,2021-09-23,False,False
4609,2021-09-24,True,False
4610,2021-09-27,False,False
4611,2021-09-28,False,False
4612,2021-09-29,False,False
4613,2021-09-30,False,True
4614,2021-10-01,True,False
4615,2021-10-04,False,False
4616,2021-10-05,False,False
4617,2021-10-06,False,False
4618,2021-10-07,False,False
4619,2021-10-08,True,False
4620,2021-10-11,False,False
4621,2021-10-12,False,False
4622,2021-10-13,False,False
4623,2021-10-14,False,False
4624,2021-10-15,True,False
4625,2021-10-18,False,False
4626,2021-10-19,False,False
4627,2021-10-20,False,False
4628,2021-10-21,False,False
4629,2021-10-22,True,False
4630,2021-10-25,False,False
4631,2021-10-26,False,False
4632,2021-10-27,False,False
4633,2021-10-28,False,False
4634,2021-10-29,True,True
4635,2021-11-01,False,False
4636,2021-11-02,False,False
4637,2021-11-03,False,False
4638,2021-11-04,False,False
4639,2021-11-05,True,False
4640,2021-11-08,False,False
4641,2021-11-09,False,False
4642,2021-11-10,False,False
4643,2021-11-11,False,False
4644,2021-11-12,True,False
4645,2021-11-15,False,False
4646,2021-11-16,False,False
4647,2021-11-17,False,False
4648,2021-11-18,False,False
4649,2021-11-19,True,False
4650,2021-11-22,False,False
4651,2021-11-23,False,False
4652,2021-11-24,False,False
4653,2021-11-26,True,False
4654,2021-11-29,False,False
4655,2021-11-30,False,True
4656,2021-12-01,False,False
4657,2021-12-02,False,False
4658,2021-12-03,True,False
4659,2021-12-06,False,False
4660,2021-12-07,False,False
4661,2021-12-08,False,False
4662,2021-12-09,False,False
4663,2021-12-10,True,False
4664,2021-12-13,False,False
4665,2021-12-14,False,False
4666,2021-12-15,False,False
4667,2021-12-16,False,False
4668,2021-12-17,True,False
4669,2021-12-20,False,False
4670,2021-12-21,False,False
4671,2021-12-22,False,False
4672,2021-12-23,False,False
4673,2021-12-27,False,False
4674,2021-12-28,False,False
4675,2021-12-29,False,False
4676,2021-12-30,False,False
4677,2021-12-31,True,True
4678,2022-01-03,False,False
4679,2022-01-04,False,False
4680,2022-01-05,False,False
4681,2022-01-06,False,False
4682,2022-01-07,True,False
4683,2022-01-10,False,False
4684,2022-01-11,False,False
4685,2022-01-12,False,False
4686,2022-01-13,False,False
4687,2022-01-14,True,False
4688,2022-01-18,False,False
4689,2022-01-19,False,False
4690,2022-01-20,False,False
4691,2022-01-21,True,False
4692,2022-01-24,False,False
4693,2022-01-25,False,False
4694,2022-01-26,False,False
4695,2022-01-27,False,False
4696,2022-01-28,True,False
4697,2022-01-31,False,True
4698,2022-02-01,False,False
4699,2022-02-02,False,False
4700,2022-02-03,False,False
4701,2022-02-04,True,False
4702,2022-02-07,False,False
4703,2022-02-08,False,False
4704,2022-02-09,False,False
4705,2022-02-10,False,False
4706,2022-02-11,True,False
4707,2022-02-14,False,False
4708,2022-02-15,False,False
4709,2022-02-16,False,False
4710,2022-02-17,False,False
4711,2022-02-18,True,False
4712,2022-02-22,False,False
4713,2022-02-23,False,False
4714,2022-02-24,False,False
4715,2022-02-25,True,False
4716,2022-02-28,False,True
4717,2022-03-01,False,False
4718,2022-03-02,False,False
4719,2022-03-03,False,False
4720,2022-03-04,True,False
4721,2022-03-07,False,False
4722,2022-03-08,False,False
4723,2022-03-09,False,False
4724,2022-03-10,False,False
4725,2022-03-11,True,False
4726,2022-03-14,False,False
4727,2022-03-15,False,False
4728,2022-03-16,False,False
4729,2022-03-17,False,False
4730,2022-03-18,True,False
4731,2022-03-21,False,False
4732,2022-03-22,False,False
4733,2022-03-23,False,False
4734,2022-03-24,False,False
4735,2022-03-25,True,False
4736,2022-03-28,False,False
4737,2022-03-29,False,False
4738,2022-03-30,False,False
4739,2022-03-31,False,True
4740,2022-04-01,True,False
4741,2022-04-04,False,False
4742,2022-04-05,False,False
4743,2022-04-06,False,False
4744,2022-04-07,False,False
4745,2022-04-08,True,False
4746,2022-04-11,False,False
4747,2022-04-12,False,False
4748,2022-04-13,False,False
4749,2022-04-14,False,False
4750,2022-04-18,False,False
4751,2022-04-19,False,False
4752,2022-04-20,False,False
4753,2022-04-21,False,False
4754,2022-04-22,True,False
4755,2022-04-25,False,False
4756,2022-04-26,False,False
4757,2022-04-27,False,False
4758,2022-04-28,False,False
4759,2022-04-29,True,True
4760,2022-05-02,False,False
4761,2022-05-03,False,False
4762,2022-05-04,False,False
4763,2022-05-05,False,False
4764,2022-05-06,True,False
4765,2022-05-09,False,False
4766,2022-05-10,False,False
4767,2022-05-11,False,False
4768,2022-05-12,False,False
4769,2022-05-13,True,False
4770,2022-05-16,False,False
4771,2022-05-17,False,False
4772,2022-05-18,False,False
4773,2022-05-19,False,False
4774,2022-05-20,True,False
4775,2022-05-23,False,False
4776,2022-05-24,False,False
4777,2022-05-25,False,False
4778,2022-05-26,False,False
4779,2022-05-27,True,False
4780,2022-05-31,False,True
4781,2022-06-01,False,False
4782,2022-06-02,False,False
4783,2022-06-03,True,False
4784,2022-06-06,False,False
4785,2022-06-07,False,False
4786,2022-06-08,False,False
4787,2022-06-09,False,False
4788,2022-06-10,True,False
4789,2022-06-13,False,False
4790,2022-06-14,False,False
4791,2022-06-15,False,False
4792,2022-06-16,False,False
4793,2022-06-17,True,False
4794,2022-06-21,False,False
4795,2022-06-22,False,False
4796,2022-06-23,False,False
4797,2022-06-24,True,False
4798,2022-06-27,False,False
4799,2022-06-28,False,False
4800,2022-06-29,False,False
4801,2022-06-30,False,True
4802,2022-07-01,True,False
4803,2022-07-05,False,False
4804,2022-07-06,False,False
4805,2022-07-07,False,False
4806,2022-07-08,True,False
4807,2022-07-11,False,False
4808,2022-07-12,False,False
4809,2022-07-13,False,False
4810,2022-07-14,False,False
4811,2022-07-15,True,False
4812,2022-07-18,False,False
4813,2022-07-19,False,False
4814,2022-07-20,False,False
4815,2022-07-21,False,False
4816,2022-07-22,True,False
4817,2022-07-25,False,False
4818,2022-07-26,False,False
4819,2022-07-27,False,False
4820,2022-07-28,False,False
4821,2022-07-29,True,True
4822,2022-08-01,False,False
4823,2022-08-02,False,False
4824,2022-08-03,False,False
4825,2022-08-04,False,False
4826,2022-08-05,True,False
4827,2022-08-08,False,False
4828,2022-08-09,False,False
4829,2022-08-10,False,False
4830,2022-08-11,False,False
4831,2022-08-12,True,False
4832,2022-08-15,False,False
4833,2022-08-16,False,False
4834,2022-08-17,False,False
4835,2022-08-18,False,False
4836,2022-08-19,True,False
4837,2022-08-22,False,False
4838,2022-08-23,False,False
4839,2022-08-24,False,False
4840,2022-08-25,False,False
4841,2022-08-26,True,False
4842,2022-08-29,False,False
4843,2022-08-30,False,False
4844,2022-08-31,False,True
4845,2022-09-01,False,False
4846,2022-09-02,True,False
4847,2022-09-06,False,False
4848,2022-09-07,False,False
4849,2022-09-08,False,False
4850,2022-09-09,True,False
4851,2022-09-12,False,False
4852,2022-09-13,False,False
4853,2022-09-14,False,False
4854,2022-09-15,False,False
4855,2022-09-16,True,False
4856,2022-09-19,False,False
4857,2022-09-20,False,False
4858,2022-09-21,False,False
4859,2022-09-22,False,False
4860,2022-09-23,True,False
4861,2022-09-26,False,False
4862,2022-09-27,False,False
4863,2022-09-28,False,False
4864,2022-09-29,False,False
4865,2022-09-30,True,True
4866,2022-10-03,False,False
4867,2022-10-04,False,False
4868,2022-10-05,False,False
4869,2022-10-06,False,False
4870,2022-10-07,True,False
4871,2022-10-10,False,False
4872,2022-10-11,False,False
4873,2022-10-12,False,False
4874,2022-10-13,False,False
4875,2022-10-14,True,False
4876,2022-10-17,False,False
4877,2022-10-18,False,False
4878,2022-10-19,False,False
4879,2022-10-20,False,False
4880,2022-10-21,True,False
4881,2022-10-24,False,False
4882,2022-10-25,False,False
4883,2022-10-26,False,False
4884,2022-10-27,False,False
4885,2022-10-28,True,False
4886,2022-10-31,False,True
4887,2022-11-01,False,False
4888,2022-11-02,False,False
4889,2022-11-03,False,False
4890,2022-11-04,True,False
4891,2022-11-07,False,False
4892,2022-11-08,False,False
4893,2022-11-09,False,False
4894,2022-11-10,False,False
4895,2022-11-11,True,False
4896,2022-11-14,False,False
4897,2022-11-15,False,False
4898,2022-11-16,False,False
4899,2022-11-17,False,False
4900,2022-11-18,True,False
4901,2022-11-21,False,False
4902,2022-11-22,False,False
4903,2022-11-23,False,False
4904,2022-11-25,True,False
4905,2022-11-28,False,False
4906,2022-11-29,False,False
4907,2022-11-30,False,True
4908,2022-12-01,False,False
4909,2022-12-02,True,False
4910,2022-12-05,False,False
4911,2022-12-06,False,False
4912,2022-12-07,False,False
4913,2022-12-08,False,False
4914,2022-12-09,True,False
4915,2022-12-12,False,False
4916,2022-12-13,False,False
4917,2022-12-14,False,False
4918,2022-12-15,False,False
4919,2022-12-16,True,False
4920,2022-12-19,False,False
4921,2022-12-20,False,False
4922,2022-12-21,False,False
4923,2022-12-22,False,False
4924,2022-12-23,True,False
4925,2022-12-27,False,False
4926,2022-12-28,False,False
4927,2022-12-29,False,False
4928,2022-12-30,True,True
4929,2023-01-03,False,False
4930,2023-01-04,False,False
4931,2023-01-05,False,False
4932,2023-01-06,True,False
4933,2023-01-09,False,False
4934,2023-01-10,False,False
4935,2023-01-11,False,False
4936,2023-01-12,False,False
4937,2023-01-13,True,False
4938,2023-01-17,False,False
4939,2023-01-18,False,False
4940,2023-01-19,False,False
4941,2023-01-20,True,False
4942,2023-01-23,False,False
4943,2023-01-24,False,False
4944,2023-01-25,False,False
4945,2023-01-26,False,False
4946,2023-01-27,True,False
4947,2023-01-30,False,False
4948,2023-01-31,False,True
4949,2023-02-01,False,False
4950,2023-02-02,False,False
4951,2023-02-03,True,False
4952,2023-02-06,False,False
4953,2023-02-07,False,False
4954,2023-02-08,False,False
4955,2023-02-09,False,False
4956,2023-02-10,True,False
4957,2023-02-13,False,False
4958,2023-02-14,False,False
4959,2023-02-15,False,False
4960,2023-02-16,False,False
4961,2023-02-17,True,False
4962,2023-02-21,False,False
4963,2023-02-22,False,False
4964,2023-02-23,False,False
4965,2023-02-24,True,False
4966,2023-02-27,False,False
4967,2023-02-28,False,True
4968,2023-03-01,False,False
4969,2023-03-02,False,False
4970,2023-03-03,True,False
4971,2023-03-06,False,False
4972,2023-03-07,False,False
4973,2023-03-08,False,False
4974,2023-03-09,False,False
4975,2023-03-10,True,False
4976,2023-03-13,False,False
4977,2023-03-14,False,False
4978,2023-03-15,False,False
4979,2023-03-16,False,False
4980,2023-03-17,True,False
4981,2023-03-20,False,False
4982,2023-03-21,False,False
4983,2023-03-22,False,False
4984,2023-03-23,False,False
4985,2023-03-24,True,False
4986,2023-03-27,False,False
4987,2023-03-28,False,False
4988,2023-03-29,False,False
4989,2023-03-30,False,False
4990,2023-03-31,True,True
4991,2023-04-03,False,False
4992,2023-04-04,False,False
4993,2023-04-05,False,False
4994,2023-04-06,False,False
4995,2023-04-10,False,False
4996,2023-04-11,False,False
4997,2023-04-12,False,False
4998,2023-04-13,False,False
4999,2023-04-14,True,False
5000,2023-04-17,False,False
5001,2023-04-18,False,False
5002,2023-04-19,False,False
5003,2023-04-20,False,False
5004,2023-04-21,True,False
5005,2023-04-24,False,False
5006,2023-04-25,False,False
5007,2023-04-26,False,False
5008,2023-04-27,False,False
5009,2023-04-28,True,True
5010,2023-05-01,False,False
5011,2023-05-02,False,False
5012,2023-05-03,False,False
5013,2023-05-04,False,False
5014,2023-05-05,True,False
5015,2023-05-08,False,False
5016,2023-05-09,False,False
5017,2023-05-10,False,False
5018,2023-05-11,False,False
5019,2023-05-12,True,False
5020,2023-05-15,False,False
5021,2023-05-16,False,False
5022,2023-05-17,False,False
5023,2023-05-18,False,False
5024,2023-05-19,True,False
5025,2023-05-22,False,False
5026,2023-05-23,False,False
5027,2023-05-24,False,False
5028,2023-05-25,False,False
5029,2023-05-26,True,False
5030,2023-05-30,False,True
5031,2023-05-31,False,False
